sample_id,true_label,true_class,predicted_label,predicted_class,correct,prob_Class 0,prob_Class 1,prob_Class 2,prob_Class 3,prob_Class 4,prob_Class 5,prob_Class 6,prob_Class 7,confidence_margin
10670,5,Class 5,7,Class 7,0,0.15085775,5.719854e-05,4.5957033e-05,0.00017082405,4.5957033e-05,5.719854e-05,0.15085775,0.6979073,0.6978501300654898
10690,0,Class 0,4,Class 4,0,1.5955922e-06,8.2760545e-07,9.187236e-06,1.1548547e-07,0.99983025,6.049774e-10,1.6115054e-08,0.00015798361,0.9998286503795271
10716,7,Class 7,5,Class 5,0,1.7298437e-06,9.152272e-11,2.1744514e-08,0.0029452646,2.152979e-06,0.6997545,0.0056783585,0.2916179,0.4081365764141083
10720,0,Class 0,7,Class 7,0,0.0004715468,0.00019651388,1.6105732e-08,9.2734965e-08,6.580051e-05,3.4813756e-09,1.422326e-05,0.9992519,0.9987803552940022
10725,3,Class 3,7,Class 7,0,1.1358187e-05,8.139637e-05,5.8912915e-06,2.7254646e-05,9.2169316e-08,0.00335864,0.00335864,0.99315685,0.9931295956921531
10736,0,Class 0,7,Class 7,0,0.008045562,7.3198958e-06,3.386374e-05,0.00015666249,2.4509836e-06,0.00024267806,4.214712e-05,0.9914692,0.9834236428141594
10738,7,Class 7,0,Class 0,0,0.9795401,6.5145787e-07,7.303942e-08,3.7510194e-06,0.0013805002,4.715114e-08,1.2559861e-06,0.01907352,0.9604665897786617
10759,7,Class 7,0,Class 0,0,0.9992849,3.8647897e-08,5.339744e-07,0.00012686507,5.339744e-07,2.2253018e-07,1.4365587e-07,0.0005869108,0.9986980122630484
10839,6,Class 6,7,Class 7,0,0.26506263,2.435606e-06,3.0313747e-06,0.00019376002,8.155349e-07,0.009950744,0.08875324,0.63603336,0.5472801178693771
10878,6,Class 6,0,Class 0,0,0.4948745,3.6535978e-06,1.371602e-07,5.6596127e-06,4.0558538e-05,0.13313675,0.20623562,0.16570318,0.2886388897895813
10902,0,Class 0,2,Class 2,0,0.0673971,0.0010544277,0.93118405,2.0531736e-05,1.6496535e-05,0.00018312779,4.9267073e-05,9.4985066e-05,0.8637869507074356
10929,7,Class 7,2,Class 2,0,3.1354835e-10,3.4122895e-05,0.9990569,3.9024475e-10,4.375303e-11,3.55047e-13,4.954391e-14,0.00090894697,0.9981479287380353
10987,7,Class 7,3,Class 3,0,0.016319733,1.2048656e-07,3.2094576e-06,0.8381168,7.778092e-08,2.3229377e-07,1.3508591e-08,0.14555983,0.6925569921731949
10993,0,Class 0,7,Class 7,0,0.004157634,0.0003745285,7.365523e-08,1.7499468e-05,0.0033405153,0.002156491,0.002156491,0.98779684,0.9836392090655863
11018,0,Class 0,7,Class 7,0,0.0052108243,2.2151067e-07,8.15234e-05,5.315286e-07,1.0349862e-08,4.313239e-09,5.959333e-08,0.9947068,0.9894959852099419
11036,0,Class 0,7,Class 7,0,1.4519241e-09,1.3209692e-12,9.466493e-12,1.3209692e-12,1.466406e-11,8.5275976e-13,9.373003e-10,1.0,0.9999999985480759
11058,2,Class 2,7,Class 7,0,0.00047165842,1.6109539e-08,5.340835e-07,1.7706585e-05,5.447897e-11,2.2037773e-05,2.4954511e-08,0.999488,0.9994874620178962
11065,0,Class 0,7,Class 7,0,0.29280815,1.4094621e-08,1.0201368e-09,4.6728152e-07,0.0045809844,4.2093696e-08,8.115505e-08,0.70261025,0.409802109003067
11079,7,Class 7,4,Class 4,0,6.0505434e-10,2.2490103e-09,2.2490103e-09,8.4430386e-11,0.99995744,1.4663435e-11,3.1696063e-12,4.2507952e-05,0.9999149343311728
11115,1,Class 1,7,Class 7,0,0.015391105,0.00010034924,0.0007191338,5.256849e-07,5.256849e-07,1.7428145e-05,7.3355025e-08,0.98377085,0.9836704980771174
11132,7,Class 7,0,Class 0,0,0.89164793,0.00027162995,0.007235533,7.380573e-07,0.00081122614,5.871481e-05,5.2891573e-06,0.09996888,0.7916790544986725
11137,7,Class 7,3,Class 3,0,8.5270875e-09,8.612138e-11,9.560304e-10,0.6584575,2.827003e-07,2.521476e-06,9.372433e-06,0.3415303,0.3169272243976593
11141,0,Class 0,4,Class 4,0,0.0957978,1.8839706e-05,1.363578e-06,1.6971202e-06,0.85444474,2.3448049e-05,2.3448049e-05,0.04968861,0.7586469426751137
11151,2,Class 2,7,Class 7,0,0.05211955,0.0005263936,0.00905186,0.00017625686,2.4840526e-07,0.04187625,2.2155898e-06,0.89624715,0.8871952882036567
11175,4,Class 4,7,Class 7,0,1.1213342e-05,1.9474758e-06,3.382279e-07,3.382279e-07,0.21194044,0.00010001465,0.0001549279,0.7877908,0.5758503377437592
11215,2,Class 2,1,Class 1,0,1.04035836e-10,0.98999536,0.009998689,9.371766e-12,8.442282e-13,2.271239e-13,6.783086e-13,5.872543e-06,0.9799966709688306
11243,6,Class 6,7,Class 7,0,4.1637395e-05,2.6879277e-05,2.4454927e-08,2.181195e-07,5.8680993e-08,0.019072315,0.0013804133,0.9794784,0.9780980055220425
11265,7,Class 7,0,Class 0,0,0.9215402,9.400134e-05,1.0539157e-05,3.9174454e-05,0.0115839625,1.4706518e-06,3.1475305e-05,0.0666991,0.8548410981893539
11300,1,Class 1,0,Class 0,0,0.99972564,2.2262856e-07,1.5954251e-06,5.2893523e-05,6.648826e-07,2.2043014e-05,3.4486283e-07,0.00019660726,0.9997254171915415
11306,7,Class 7,0,Class 0,0,0.9861196,0.0021528285,0.001389773,1.2644226e-06,0.0003738924,3.0340568e-06,5.9078868e-08,0.009959545,0.9761600829660892
11338,0,Class 0,7,Class 7,0,0.00058683055,0.00015787582,0.00010191771,1.1540668e-07,1.5945035e-06,3.0741426e-06,4.2897148e-07,0.99914813,0.9985612998716533
11357,7,Class 7,0,Class 0,0,0.87340695,5.23262e-08,1.0088293e-07,0.00013800741,0.0045753885,2.6872665e-06,1.0088293e-07,0.12187674,0.7515302076935768
11358,1,Class 1,2,Class 2,0,1.8443632e-06,0.02800864,0.9285768,3.2031951e-07,2.5482412e-05,9.661784e-09,2.0884676e-09,0.043386817,0.9005681872367859
11376,3,Class 3,7,Class 7,0,0.063225195,1.7523561e-08,1.5629725e-07,0.063225195,6.5135744e-08,4.163364e-06,2.1594615e-06,0.87354296,0.8103177696466446
11379,0,Class 0,7,Class 7,0,0.0026811152,0.0005795428,0.009965809,1.959888e-06,2.7078548e-05,4.702864e-06,3.0662438e-08,0.9867399,0.9840587587095797
11390,7,Class 7,1,Class 1,0,2.4966154e-08,0.99995434,1.1435938e-05,7.605643e-12,1.466339e-11,2.2714308e-11,1.1781512e-11,3.415355e-05,0.9999201892933343
11485,7,Class 7,5,Class 5,0,1.4004199e-06,1.760357e-08,3.7675656e-07,8.06345e-06,3.805144e-09,0.8775314,6.478707e-06,0.12245228,0.7550791278481483
11511,6,Class 6,7,Class 7,0,2.4244885e-06,4.7209408e-08,9.101795e-08,1.010389e-06,2.1840299e-07,7.3129826e-08,0.21199653,0.78799963,0.5760031044483185
11514,7,Class 7,2,Class 2,0,0.00087613025,0.00015216188,0.49948406,4.1344552e-07,2.144469e-07,2.9628816e-06,2.4043164e-08,0.49948406,0.0
11550,7,Class 7,5,Class 5,0,0.23173825,1.1044796e-06,1.5259902e-05,2.9713968e-07,9.949382e-08,0.5560695,0.025981797,0.18619366,0.36987583339214325
11556,3,Class 3,7,Class 7,0,1.9722108e-12,5.358788e-15,1.5846009e-12,0.036182787,8.1378924e-11,3.0248856e-10,1.00284785e-08,0.9638172,0.9276343919336796
11568,0,Class 0,7,Class 7,0,0.009973262,1.129325e-05,0.00037440736,8.1738074e-07,0.0021557945,5.8576093e-06,8.1738074e-07,0.9874778,0.9775045169517398
11626,2,Class 2,1,Class 1,0,7.30626e-06,0.98962235,0.009994921,9.2757335e-10,3.105868e-10,1.7706655e-07,5.988008e-10,0.00037522046,0.9796274332329631
11637,2,Class 2,0,Class 0,0,0.5973285,0.3098237,0.009345206,2.8469049e-06,0.00014620577,3.1918637e-07,9.532544e-07,0.08335227,0.5879832776263356
11652,2,Class 2,1,Class 1,0,9.705156e-05,0.95144296,0.004004618,2.3754955e-08,1.9276629e-10,1.0989649e-07,2.6633316e-09,0.04445521,0.9474383387714624
11703,7,Class 7,4,Class 4,0,1.2949998e-08,2.2715177e-11,3.945063e-12,2.54676e-12,0.9999926,1.4663952e-11,4.3361594e-09,7.382823e-06,0.999985226201261
11707,6,Class 6,5,Class 5,0,3.5589437e-05,6.929941e-07,1.084191e-08,5.0157446e-08,2.575886e-06,0.54046416,0.025252648,0.4342443,0.5152115151286125
11718,0,Class 0,7,Class 7,0,0.0011305319,2.8226322e-11,3.1024552e-08,0.0004711415,3.4440313e-07,1.4352766e-07,4.7584035e-06,0.998393,0.9972624672809616
11721,2,Class 2,0,Class 0,0,0.75901335,0.0002312244,0.20419836,0.000119932025,0.009540965,0.003976132,2.5924184e-05,0.022894105,0.5548149943351746
11730,0,Class 0,7,Class 7,0,0.054916926,2.5915293e-05,0.00069031754,1.5070547e-06,1.080002e-05,2.9055445e-06,6.280548e-07,0.94435096,0.8894340321421623
11777,7,Class 7,0,Class 0,0,0.60735196,1.2063381e-06,1.501418e-06,3.245428e-07,8.644993e-06,3.6027448e-06,0.0005525721,0.3920802,0.21527177095413208
11779,6,Class 6,5,Class 5,0,9.2567184e-08,5.975732e-08,4.3251083e-09,9.349046e-10,7.437443e-08,0.99744403,0.002177552,0.0003781863,0.9952664815355092
11802,6,Class 6,7,Class 7,0,1.0302168e-06,6.650628e-07,6.7169634e-09,3.449563e-07,3.8675502e-08,1.4375833e-07,1.0302168e-06,0.99999666,0.9999956319230705
11822,0,Class 0,7,Class 7,0,0.0291889,0.00023686168,0.0026293981,4.1136962e-05,3.7426577e-08,9.8710494e-05,9.8710494e-05,0.96770626,0.9385173637419939
11835,7,Class 7,0,Class 0,0,0.6569944,4.3694402e-07,5.438245e-07,2.5158733e-06,0.002221813,7.5136904e-06,1.3049392e-06,0.3407714,0.31622299551963806
11840,0,Class 0,7,Class 7,0,0.0041879728,8.2361134e-07,6.552084e-05,5.9022595e-06,0.00072734593,7.3459996e-06,5.9611295e-08,0.99500495,0.9908169792033732
11842,1,Class 1,7,Class 7,0,0.012394243,8.0809856e-05,0.00030037333,0.0011164992,6.49279e-05,4.1914645e-05,8.161587e-07,0.9860005,0.9859196684119524
11873,7,Class 7,6,Class 6,0,0.00032434586,6.378618e-08,1.904983e-07,0.0018675453,4.1177564e-08,0.0018675453,0.55223703,0.44370323,0.10853379964828491
11895,7,Class 7,0,Class 0,0,0.65132415,3.446025e-05,0.0014219261,5.3380718e-05,0.008187288,0.0011424685,5.984885e-06,0.33783028,0.31349387764930725
11919,4,Class 4,7,Class 7,0,1.1434068e-05,3.5179994e-11,1.451622e-09,0.00019662008,1.6114436e-08,2.02562e-10,4.378522e-11,0.9997919,0.9997919040706531
11923,7,Class 7,4,Class 4,0,1.0507954e-06,5.450291e-07,2.2489421e-05,8.526985e-09,0.65844965,1.6439706e-08,2.2940267e-09,0.34152624,0.3169234097003937
11926,7,Class 7,4,Class 4,0,3.518366e-11,1.05076475e-10,3.1381173e-10,7.605213e-12,0.99989796,1.0612454e-12,3.518366e-11,0.0001019942,0.9997959626489319
11943,4,Class 4,7,Class 7,0,3.8293238e-06,2.7715836e-07,2.24908e-09,2.0060098e-08,7.382792e-06,4.813544e-08,6.716908e-09,0.99998844,0.9999810539070495
11946,1,Class 1,2,Class 2,0,5.1002615e-09,0.054957118,0.9450428,2.995541e-12,9.93119e-11,3.325346e-11,3.325346e-11,5.6617935e-08,0.8900856710970402
11972,7,Class 7,0,Class 0,0,0.6832403,6.9693655e-05,0.031923715,2.3568884e-07,2.9044382e-05,1.5215055e-07,1.090358e-06,0.28473574,0.3985045552253723
12025,0,Class 0,7,Class 7,0,4.9100936e-12,1.843301e-13,1.843301e-13,4.4231147e-13,6.851621e-13,3.9844342e-14,1.8616867e-15,1.0,0.9999999999950899
12048,7,Class 7,4,Class 4,0,2.0060352e-08,7.6059836e-12,8.443391e-11,1.8251024e-11,0.99999917,6.783976e-11,3.9061357e-10,8.277461e-07,0.9999983377888952
12054,7,Class 7,0,Class 0,0,0.9997553,2.4961185e-08,1.8066376e-09,1.4660472e-11,6.715342e-09,1.8066376e-09,1.0506148e-10,0.0002447062,0.9995106167334598
12057,2,Class 2,7,Class 7,0,0.034913618,1.8472101e-06,0.034913618,0.00014695131,2.8614243e-06,2.2990523e-06,8.545674e-06,0.93001014,0.8950965218245983
12058,0,Class 0,5,Class 5,0,0.008001344,7.279667e-06,8.081148e-05,4.2333482e-07,0.0007207777,0.98602027,3.7758343e-06,0.0051653194,0.9780189227312803
12059,0,Class 0,4,Class 4,0,1.3855596e-07,6.409953e-07,6.409953e-07,9.929349e-07,0.9638084,2.9654136e-06,3.690777e-06,0.03618244,0.9638082787642901
12096,7,Class 7,5,Class 5,0,0.21413714,5.8764454e-06,1.13295755e-05,0.11106913,7.386821e-08,0.5138348,0.089240216,0.071701415,0.4421333596110344
12103,4,Class 4,7,Class 7,0,4.25073e-05,2.7714555e-07,2.7714555e-07,9.188265e-06,3.0765889e-06,2.4719316e-06,4.8133217e-08,0.9999422,0.9999391069056855
12104,7,Class 7,4,Class 4,0,2.4043656e-09,4.2174294e-12,1.0020039e-09,2.1659027e-10,0.5544879,5.197217e-10,1.5521531e-09,0.4455121,0.10897579789161682
12141,0,Class 0,7,Class 7,0,0.0064773415,1.9732454e-06,2.212341e-07,1.5854337e-06,1.0336939e-08,1.5854337e-06,5.256222e-05,0.99346477,0.9869874264113605
12162,7,Class 7,0,Class 0,0,0.9988651,1.2807651e-06,2.4692667e-06,2.5187705e-10,6.7093624e-09,1.039313e-08,6.0439337e-10,0.0011310665,0.9977340610930696
12175,0,Class 0,7,Class 7,0,0.09937069,0.0015546547,0.0037304868,3.0272102e-05,3.0272102e-05,0.008951521,1.9542344e-05,0.88631254,0.7869418561458588
12181,0,Class 0,7,Class 7,0,0.14347409,2.8215776e-05,1.4635027e-05,2.8215776e-05,0.02491785,0.0053861775,4.3707656e-05,0.826107,0.6826329380273819
12184,2,Class 2,7,Class 7,0,0.13989468,0.072560884,0.13989468,4.304228e-07,0.00019715844,0.0002453851,1.7760445e-05,0.647189,0.5072943419218063
12217,7,Class 7,4,Class 4,0,4.7607577e-06,0.00019644217,3.0733397e-06,3.863255e-08,0.99888617,1.6099838e-08,6.6432426e-07,0.00090879254,0.997977375460323
12234,7,Class 7,4,Class 4,0,2.7943536e-09,2.7943536e-09,3.899292e-10,9.449917e-12,0.99824905,5.4411434e-11,4.8530996e-10,0.001751,0.9964980540098622
12258,2,Class 2,1,Class 1,0,0.004487442,0.8566186,0.016680002,3.2803077e-06,0.02583817,0.00032479156,6.32431e-06,0.09604149,0.8399385809898376
12259,5,Class 5,7,Class 7,0,0.27246135,3.4590565e-05,6.007512e-06,3.87819e-06,2.2330156e-05,0.0003839894,0.07330064,0.65378726,0.6534032658964861
