sample_id,true_label,true_class,predicted_label,predicted_class,correct,prob_Class 0,prob_Class 1,prob_Class 2,prob_Class 3,prob_Class 4,prob_Class 5,prob_Class 6,prob_Class 7
166,4,Class 4,4,Class 4,1,8.857882e-10,4.0574136e-07,5.049894e-07,3.6550027e-08,0.945042,2.6454137e-09,4.0978834e-09,0.054957077
167,7,Class 7,7,Class 7,1,0.00015798221,2.471631e-06,4.2926055e-07,1.7712491e-05,8.4418736e-11,9.37133e-10,1.2947782e-08,0.9998215
168,7,Class 7,7,Class 7,1,1.6278522e-10,1.3209692e-12,1.1665716e-09,1.6604873e-14,6.851621e-13,1.3209692e-12,8.5275976e-13,1.0
169,0,Class 0,0,Class 0,1,0.9999014,1.2820939e-06,2.2266747e-07,2.7713398e-07,3.8289904e-06,3.4151744e-05,5.9312993e-06,5.2902767e-05
170,7,Class 7,7,Class 7,1,2.2715345e-11,1.4810324e-13,6.91996e-15,3.2013566e-14,7.681853e-14,4.9100936e-12,6.91996e-15,1.0
171,7,Class 7,7,Class 7,1,1.3209715e-12,2.0060366e-08,2.0260413e-10,2.0462497e-12,1.29500926e-08,9.280438e-08,3.1697407e-12,0.9999999
172,7,Class 7,7,Class 7,1,3.5538285e-13,4.0241837e-16,8.6985585e-17,1.3079261e-10,3.169747e-12,1.4810324e-13,3.2013566e-14,1.0
173,7,Class 7,7,Class 7,1,7.7584443e-16,1.3341423e-14,1.8251007e-11,6.050801e-10,2.0260416e-10,1.4519241e-09,2.8553744e-13,1.0
174,7,Class 7,7,Class 7,1,2.8271755e-11,3.483982e-09,3.9061315e-10,7.60599e-12,1.05087196e-10,2.0260416e-10,4.9100936e-12,1.0
175,7,Class 7,7,Class 7,1,2.2941916e-13,2.8838435e-15,4.064306e-18,4.4231147e-13,5.5599416e-15,1.6604873e-14,1.6440887e-12,1.0
176,7,Class 7,7,Class 7,1,4.3361994e-09,3.589275e-15,6.8516465e-13,9.373003e-10,1.0613537e-12,9.466493e-12,1.4958045e-15,1.0
177,1,Class 1,1,Class 1,1,0.00060070324,0.8217585,1.1696836e-05,9.586402e-10,9.586402e-10,6.188561e-10,3.9950712e-10,0.17762913
178,7,Class 7,7,Class 7,1,2.0059156e-08,5.290484e-05,7.3824312e-06,5.990693e-08,1.8069706e-09,4.813309e-08,1.1549822e-07,0.99993956
179,7,Class 7,7,Class 7,1,2.8838435e-15,1.1899567e-13,3.2013566e-14,1.2018255e-15,2.2715345e-11,1.2018255e-15,1.178205e-11,1.0
180,7,Class 7,7,Class 7,1,0.0064772447,2.7262698e-05,1.2738221e-06,1.1361543e-05,8.2232447e-07,1.4140681e-05,1.7599605e-05,0.9934503
181,7,Class 7,7,Class 7,1,8.2774517e-07,2.7992524e-09,2.5216298e-10,1.4375867e-07,3.1384403e-10,2.5216298e-10,1.2950082e-08,0.99999905
182,0,Class 0,0,Class 0,1,0.98440546,1.9552515e-06,8.067913e-05,8.067913e-05,1.7613313e-07,3.0287858e-06,2.7014485e-05,0.015401034
183,7,Class 7,7,Class 7,1,3.5497996e-13,3.1039317e-08,1.3064458e-10,1.8230382e-11,7.4480766e-08,0.0011310705,6.643123e-07,0.9988682
184,4,Class 4,7,Class 7,0,0.067378126,0.000118185984,0.000118185984,1.338281e-07,4.4368317e-06,0.00014709537,0.0013119809,0.9309219
185,7,Class 7,7,Class 7,1,9.188614e-06,3.0767026e-06,7.3827314e-06,1.4518954e-09,5.990926e-08,2.0059934e-08,3.1383812e-10,0.9999802
186,7,Class 7,7,Class 7,1,8.5276144e-13,9.560896e-14,7.758474e-16,6.172095e-14,2.5467837e-12,1.2018255e-15,6.233657e-16,1.0
187,7,Class 7,7,Class 7,1,2.4967234e-08,3.1697336e-12,6.7169696e-09,4.2933618e-07,1.5958592e-06,3.4495665e-07,1.611775e-08,0.9999976
188,7,Class 7,7,Class 7,1,3.5538217e-13,9.560877e-14,1.6604873e-14,4.4231147e-13,2.799255e-09,3.9844416e-14,2.0260416e-10,1.0
189,7,Class 7,7,Class 7,1,8.443398e-11,1.825104e-11,7.60599e-12,2.5721761e-14,9.466475e-12,5.4506875e-11,6.783982e-11,1.0
190,7,Class 7,7,Class 7,1,1.05087085e-10,3.1074457e-08,4.9100975e-12,6.8516265e-13,1.0302191e-06,6.783975e-11,4.3794364e-11,0.9999989
191,7,Class 7,7,Class 7,1,4.8136e-08,2.249106e-09,6.783982e-11,1.6278522e-10,3.107449e-08,1.2950094e-08,3.483982e-09,1.0
192,2,Class 2,2,Class 2,1,3.1384326e-10,1.5958591e-06,0.99999845,7.6059775e-12,3.1697362e-12,1.0613521e-12,6.85161e-13,3.4839698e-09
193,7,Class 7,6,Class 6,0,1.9702334e-06,3.113174e-10,2.0097286e-10,2.4766267e-08,1.5988016e-08,1.14575194e-07,0.99194837,0.00804945
194,2,Class 2,7,Class 7,0,0.00029544363,0.0003677117,0.029252607,0.00023737866,4.622215e-06,2.1383586e-05,2.3974612e-06,0.96981835
195,2,Class 2,1,Class 1,0,1.6440911e-12,0.9999995,3.4839804e-09,1.201825e-15,4.46723e-15,9.560891e-14,9.656272e-16,4.2933743e-07
196,7,Class 7,7,Class 7,1,1.2822189e-06,9.372986e-10,4.336183e-09,1.15504974e-07,1.1665694e-09,3.4839753e-09,5.3435605e-07,0.9999981
197,7,Class 7,7,Class 7,1,2.7441683e-05,1.8070301e-09,9.2801834e-08,2.521563e-10,5.396709e-09,1.2949738e-08,1.050843e-10,0.99997246
198,7,Class 7,7,Class 7,1,2.2715345e-11,4.5117888e-17,9.752554e-18,4.0241683e-16,1.2018255e-15,2.0666555e-14,8.4433814e-11,1.0
199,7,Class 7,7,Class 7,1,3.945005e-12,2.5215768e-10,7.605822e-12,5.4505674e-11,2.2048576e-05,3.945005e-12,2.0259969e-10,0.99997795
200,7,Class 7,7,Class 7,1,2.5467788e-12,2.2715345e-11,9.372986e-10,6.1111407e-12,2.8838435e-15,3.9844342e-14,5.505054e-13,1.0
201,7,Class 7,7,Class 7,1,8.443398e-11,2.5721807e-14,2.5467788e-12,2.0260416e-10,4.3794413e-11,1.466406e-11,6.851634e-13,1.0
202,7,Class 7,7,Class 7,1,2.0260416e-10,3.518732e-11,2.0462499e-12,3.9844416e-14,3.518732e-11,3.9844416e-14,7.60599e-12,1.0
203,5,Class 5,5,Class 5,1,0.102311924,2.012078e-05,0.00027799627,3.11681e-05,0.0024795206,0.5891001,0.00022336039,0.3055558
204,7,Class 7,7,Class 7,1,3.867148e-08,3.0764393e-06,2.8268776e-11,1.6116092e-08,5.3962887e-09,2.2266596e-07,0.00010199386,0.9998946
205,7,Class 7,7,Class 7,1,1.05087036e-10,1.2950074e-08,1.5958605e-06,3.9061254e-10,1.6440862e-12,2.7992506e-09,4.3794263e-11,0.99999845
206,7,Class 7,7,Class 7,1,1.7892314e-07,8.27745e-07,2.2268938e-07,3.1384398e-10,6.1111333e-12,4.8616067e-10,2.0260392e-10,0.9999988
207,7,Class 7,7,Class 7,1,1.4519238e-09,1.4664056e-11,3.553821e-13,1.7892332e-07,5.450686e-11,1.0613535e-12,1.8251001e-11,0.99999976
208,7,Class 7,7,Class 7,1,1.6440887e-12,5.505054e-13,2.8271755e-11,2.0260416e-10,3.9061315e-10,9.65624e-16,4.4672323e-15,1.0
209,7,Class 7,7,Class 7,1,4.2823447e-09,2.4413744e-06,0.012414124,1.2662978e-06,1.4197363e-07,1.02757305e-08,3.8576253e-10,0.9875821
210,7,Class 7,7,Class 7,1,4.9100936e-12,7.530875e-10,1.3079261e-10,1.3079261e-10,5.3968576e-09,2.5216323e-10,1.4519241e-09,1.0
211,7,Class 7,7,Class 7,1,0.0003044772,6.713438e-09,6.581499e-05,6.107913e-12,1.0399442e-08,8.438922e-11,0.00015792697,0.99947184
212,7,Class 7,7,Class 7,1,1.6117104e-08,3.138304e-10,2.2490103e-09,1.2949544e-08,4.2507916e-05,3.1073167e-08,1.825023e-11,0.99995744
213,0,Class 0,3,Class 3,0,0.1211302,4.592715e-05,9.927489e-06,0.6974535,0.050480187,0.0009829457,0.008767144,0.1211302
214,7,Class 7,7,Class 7,1,1.4233705e-05,2.2490738e-09,3.4839323e-09,1.6440652e-12,1.1665526e-09,1.4375661e-07,3.9060757e-10,0.9999857
215,7,Class 7,7,Class 7,1,1.2018255e-15,7.9929215e-22,2.363527e-19,7.7584443e-16,4.959058e-14,6.233657e-16,6.295833e-18,1.0
216,7,Class 7,7,Class 7,1,4.3794413e-11,3.1697412e-12,8.443398e-11,1.4810324e-13,2.0462499e-12,4.9100936e-12,1.0719398e-14,1.0
217,3,Class 3,3,Class 3,1,6.295833e-18,1.6937766e-18,7.758474e-16,1.0,1.2138128e-17,1.2018255e-15,4.4672323e-15,2.0060368e-08
218,7,Class 7,7,Class 7,1,0.2935574,3.4245543e-10,2.210746e-10,9.032068e-07,2.751512e-10,0.00079763803,0.001235582,0.70440847
219,7,Class 7,7,Class 7,1,3.945092e-12,3.1384376e-10,1.05087196e-10,3.553815e-13,3.5187252e-11,3.553815e-13,3.1697412e-12,1.0
220,7,Class 7,7,Class 7,1,5.75541e-06,6.389073e-05,1.009539e-08,3.3138993e-05,1.3810449e-05,0.0003678753,0.02926563,0.9702499
221,7,Class 7,7,Class 7,1,1.8070798e-09,6.851634e-13,5.3968576e-09,3.1384434e-10,2.799255e-09,3.9061315e-10,1.3079261e-10,1.0
222,7,Class 7,7,Class 7,1,1.3341423e-14,2.8271755e-11,5.3968576e-09,3.661219e-19,1.0719398e-14,1.2018255e-15,2.5721761e-14,1.0
223,7,Class 7,7,Class 7,1,1.595822e-06,1.0404672e-08,1.4233544e-05,5.343428e-07,6.0506344e-10,7.4563104e-08,9.188552e-06,0.99997437
224,7,Class 7,7,Class 7,1,9.373003e-10,3.5187252e-11,2.5216323e-10,5.4506875e-11,6.783982e-11,6.050801e-10,1.4810324e-13,1.0
225,5,Class 5,5,Class 5,1,9.280271e-08,1.155031e-07,1.6278258e-10,1.4375607e-07,1.05085295e-10,0.9999819,9.280271e-08,1.7715334e-05
226,7,Class 7,7,Class 7,1,1.05087196e-10,2.5721761e-14,7.681853e-14,1.4957988e-15,4.9100936e-12,3.9844416e-14,4.4231147e-13,1.0
227,7,Class 7,7,Class 7,1,7.681838e-14,4.5567907e-19,6.988982e-17,4.5117888e-17,1.3474493e-16,3.5538217e-13,4.4672323e-15,1.0
228,7,Class 7,7,Class 7,1,2.4720684e-06,1.04049125e-08,3.1384356e-10,1.6278513e-10,2.0462447e-12,4.37943e-11,1.3079228e-10,0.9999975
229,7,Class 7,7,Class 7,1,3.5187252e-11,4.3794413e-11,4.3794413e-11,1.6278554e-10,4.959068e-14,7.60599e-12,1.825104e-11,1.0
230,7,Class 7,7,Class 7,1,9.372986e-10,2.5216276e-10,9.372986e-10,3.2013566e-14,1.843301e-13,6.91996e-15,1.5107183e-17,1.0
231,7,Class 7,7,Class 7,1,3.107449e-08,3.1697412e-12,8.5275976e-13,3.5538217e-13,5.559963e-15,7.530875e-10,5.4506875e-11,1.0
232,7,Class 7,7,Class 7,1,2.5467837e-12,4.9101027e-12,8.5275976e-13,1.3079261e-10,7.60599e-12,2.249106e-09,4.861612e-10,1.0
233,7,Class 7,7,Class 7,1,0.0041912915,1.9975936e-08,1.4174027e-05,2.017518e-10,1.1732483e-11,1.5891492e-06,3.12524e-10,0.995793
234,0,Class 0,0,Class 0,1,0.9980677,1.1414361e-05,2.2225935e-07,3.10145e-08,0.00012671067,8.261473e-07,4.242762e-05,0.0017506819
235,7,Class 7,7,Class 7,1,1.4519239e-09,8.360012e-09,7.5308737e-10,1.307926e-10,4.910093e-12,5.991044e-08,1.29500926e-08,0.9999999
236,1,Class 1,1,Class 1,1,3.1383676e-10,0.9999777,2.7715512e-07,2.5721189e-14,2.2714839e-11,4.423016e-13,1.8250599e-11,2.204855e-05
237,7,Class 7,7,Class 7,1,3.1384403e-10,1.1782039e-11,1.050871e-10,1.4375867e-07,8.2774517e-07,3.906128e-10,9.372995e-10,0.99999905
238,7,Class 7,7,Class 7,1,1.3209692e-12,1.4957988e-15,1.6604873e-14,2.0666594e-14,1.611779e-08,1.6604873e-14,3.589262e-15,1.0
239,7,Class 7,7,Class 7,1,0.00019464677,0.009996279,5.2366035e-05,9.2769936e-10,1.7885694e-09,3.0756183e-08,3.4482945e-09,0.98975676
240,7,Class 7,7,Class 7,1,5.9910434e-08,5.450686e-11,1.0508717e-10,4.9100923e-12,5.9910434e-08,3.9061307e-10,8.443379e-11,0.99999976
241,7,Class 7,7,Class 7,1,2.7714927e-07,3.867388e-08,5.343333e-07,4.336003e-09,9.372597e-10,4.250788e-05,4.379243e-11,0.9999566
242,7,Class 7,7,Class 7,1,5.931854e-06,1.4519155e-09,1.4519155e-09,8.5275466e-13,4.959048e-14,9.372948e-10,3.1384248e-10,0.99999404
243,7,Class 7,1,Class 1,0,6.5654036e-05,0.9970277,0.002176643,2.4893083e-08,9.2528545e-08,5.973248e-08,1.0271581e-06,0.0007288245
244,7,Class 7,7,Class 7,1,0.00019541942,0.0041824193,0.0001261542,6.543396e-05,0.0001013605,0.00024322054,0.0014004359,0.99368554
245,7,Class 7,7,Class 7,1,1.4663095e-11,6.1107387e-12,1.3208822e-12,1.8069609e-09,6.584549e-05,6.1107387e-12,1.824984e-11,0.9999342
246,7,Class 7,7,Class 7,1,8.359915e-09,2.4967003e-08,1.1436315e-05,1.1665556e-09,1.8070587e-09,2.2268682e-07,3.906086e-10,0.9999883
247,7,Class 7,7,Class 7,1,1.7714146e-05,3.8672262e-08,6.5844164e-05,5.990535e-08,4.8131902e-08,1.2821112e-06,9.279649e-08,0.9999149
248,7,Class 7,7,Class 7,1,9.188651e-06,3.8293074e-06,2.4720357e-06,3.138394e-10,5.990961e-08,1.7892054e-07,3.1074e-08,0.99998426
249,7,Class 7,4,Class 4,0,0.00015670819,1.2716542e-06,5.941676e-08,1.4257404e-07,0.9917596,5.299532e-07,3.3873628e-05,0.008047914
250,7,Class 7,7,Class 7,1,1.7890862e-07,1.3078184e-10,8.1950464e-05,3.518442e-11,2.226713e-07,1.0507854e-10,1.6277213e-10,0.9999176
251,7,Class 7,7,Class 7,1,2.3143066e-05,5.05244e-08,0.00095494743,0.09455172,2.1055676e-08,0.22688249,2.9091316e-07,0.6775873
252,2,Class 2,2,Class 2,1,8.4433814e-11,8.360013e-09,1.0,2.5467788e-12,6.172095e-14,2.5721761e-14,4.4231147e-13,3.8675555e-08
253,7,Class 7,7,Class 7,1,6.851634e-13,1.4957988e-15,2.0872651e-16,3.1697412e-12,1.6440887e-12,3.2013566e-14,3.945092e-12,1.0
254,7,Class 7,7,Class 7,1,3.449101e-07,0.00012693842,9.1875345e-06,6.649737e-07,1.4373907e-07,3.9055953e-10,4.335596e-09,0.9998627
255,7,Class 7,7,Class 7,1,3.1384434e-10,4.3794413e-11,2.0260416e-10,1.8433046e-13,2.8271755e-11,1.825104e-11,4.3794413e-11,1.0
256,7,Class 7,7,Class 7,1,3.4839758e-09,3.8675488e-08,4.8616033e-10,3.4495685e-07,6.6506385e-07,3.8675488e-08,6.6506385e-07,0.9999982
257,7,Class 7,7,Class 7,1,2.8271755e-11,1.3209692e-12,1.8070798e-09,3.1697412e-12,3.9061315e-10,1.8251007e-11,1.3079238e-10,1.0
258,7,Class 7,7,Class 7,1,2.0260416e-10,5.505054e-13,9.466493e-12,1.3079261e-10,1.2950094e-08,1.3079261e-10,4.3794413e-11,1.0
259,7,Class 7,7,Class 7,1,2.5721761e-14,1.8070798e-09,2.4967294e-08,1.4519241e-09,2.799255e-09,1.3209692e-12,3.9061315e-10,1.0
260,7,Class 7,7,Class 7,1,2.7992544e-09,1.1899565e-13,1.0508717e-10,5.3968563e-09,1.4519238e-09,2.226896e-07,2.0260411e-10,0.99999976
261,4,Class 4,4,Class 4,1,7.681838e-14,3.9844342e-14,1.0613517e-12,4.4672323e-15,1.0,1.6770494e-16,2.3170743e-15,5.4506875e-11
262,4,Class 4,4,Class 4,1,1.6440917e-12,4.9101023e-12,1.6440917e-12,3.5187315e-11,0.9999999,1.0719396e-14,9.466492e-12,1.1550528e-07
263,7,Class 7,7,Class 7,1,2.1955904e-05,1.1616439e-09,9.149973e-06,0.004191215,3.8512184e-08,2.2174875e-07,1.5891218e-06,0.9957759
264,7,Class 7,7,Class 7,1,3.483982e-09,6.78397e-11,9.373003e-10,2.5216276e-10,6.7169856e-09,9.466475e-12,3.1697412e-12,1.0
265,7,Class 7,7,Class 7,1,6.1055857e-12,0.000908978,4.8092243e-08,3.941506e-12,6.777803e-11,1.8234417e-11,4.3754524e-11,0.999091
266,7,Class 7,7,Class 7,1,7.681853e-14,8.612654e-15,2.8553744e-13,1.1899567e-13,2.5467788e-12,7.681853e-14,3.1697412e-12,1.0
267,7,Class 7,7,Class 7,1,1.05087196e-10,3.169747e-12,1.4810324e-13,1.6604873e-14,1.466406e-11,9.560914e-14,5.559963e-15,1.0
268,7,Class 7,7,Class 7,1,2.9416587e-19,1.6937766e-18,6.358629e-20,2.9416587e-19,2.1080839e-18,2.3871013e-21,8.6985585e-17,1.0
269,7,Class 7,7,Class 7,1,5.3435684e-07,9.466488e-12,9.466488e-12,8.443394e-11,1.8070789e-09,3.8675612e-08,6.050798e-10,0.9999995
270,7,Class 7,7,Class 7,1,4.336191e-09,2.7992546e-09,3.867555e-08,5.396857e-09,1.1550518e-07,4.336191e-09,1.0508718e-10,0.9999999
271,7,Class 7,7,Class 7,1,3.553815e-13,4.959058e-14,1.0826275e-16,4.4672323e-15,2.5467788e-12,5.5599416e-15,1.843301e-13,1.0
272,7,Class 7,7,Class 7,1,5.2905176e-05,4.335957e-09,4.3792043e-11,1.0301645e-06,1.1665084e-09,2.0259319e-10,9.279937e-08,0.9999459
273,7,Class 7,7,Class 7,1,8.443392e-11,3.945089e-12,2.8271734e-11,2.0260402e-10,6.783977e-11,4.379438e-11,6.650646e-07,0.9999993
274,7,Class 7,7,Class 7,1,4.3361914e-09,5.4506875e-11,3.5538285e-13,1.1899567e-13,3.945092e-12,7.681853e-14,2.0462499e-12,1.0
275,0,Class 0,0,Class 0,1,0.9999906,1.8250868e-11,4.379392e-11,7.530804e-10,8.359934e-09,4.379392e-11,1.986207e-06,7.382808e-06
276,7,Class 7,7,Class 7,1,1.0301128e-06,4.378981e-11,8.4425085e-11,3.4836218e-09,0.00010199406,5.990426e-08,2.7713264e-07,0.99989665
277,7,Class 7,7,Class 7,1,2.5467788e-12,3.5538217e-13,1.2018255e-15,1.3209717e-12,2.0462499e-12,2.8553744e-13,6.851634e-13,1.0
278,7,Class 7,7,Class 7,1,9.373003e-10,1.8616937e-15,2.0666594e-14,3.5538285e-13,4.3794413e-11,2.7992602e-09,1.3341448e-14,1.0
279,7,Class 7,7,Class 7,1,3.4495736e-07,1.6278516e-10,3.1074478e-08,3.4839807e-09,7.530872e-10,1.6117784e-08,1.8070792e-09,0.99999964
280,7,Class 7,7,Class 7,1,2.0872651e-16,9.560896e-14,5.615398e-17,3.867563e-08,2.5467788e-12,1.0404959e-08,1.611779e-08,1.0
281,7,Class 7,7,Class 7,1,1.05087196e-10,2.2715345e-11,6.050801e-10,2.2715345e-11,3.483982e-09,1.05087196e-10,1.05087196e-10,1.0
282,7,Class 7,7,Class 7,1,4.2933695e-07,1.15505e-07,2.496728e-08,1.6440878e-12,2.2715331e-11,9.5608715e-14,1.6440878e-12,0.9999994
283,1,Class 1,1,Class 1,1,6.851633e-13,0.9999999,6.7169847e-09,1.6604871e-14,8.5276133e-13,1.8251038e-11,2.5721804e-14,9.280438e-08
284,3,Class 3,3,Class 3,1,7.681853e-14,1.6604873e-14,1.1899567e-13,1.0,3.9844416e-14,1.05087196e-10,2.5467788e-12,2.4967294e-08
285,2,Class 2,7,Class 7,0,0.28789043,5.100166e-06,0.016741721,7.900422e-06,0.004504048,3.654937e-05,4.0978093e-06,0.6908101
286,7,Class 7,7,Class 7,1,5.008521e-16,1.5257865e-19,4.064306e-18,5.615398e-17,4.5567907e-19,3.945092e-12,1.3474493e-16,1.0
287,7,Class 7,7,Class 7,1,1.3341423e-14,6.172095e-14,3.589262e-15,4.4231147e-13,1.4810295e-13,1.3209692e-12,2.2715345e-11,1.0
288,0,Class 0,7,Class 7,0,4.3794413e-11,2.9126078e-17,2.9126078e-17,8.612654e-15,1.0719398e-14,3.169747e-12,1.4810324e-13,1.0
289,7,Class 7,7,Class 7,1,3.107449e-08,4.3361914e-09,2.799255e-09,1.3209692e-12,1.1665716e-09,6.050801e-10,2.0462499e-12,1.0
290,7,Class 7,7,Class 7,1,3.9844342e-14,1.3079238e-10,2.2941916e-13,1.466406e-11,2.2715345e-11,6.78397e-11,1.466406e-11,1.0
291,7,Class 7,7,Class 7,1,2.5216323e-10,3.9061315e-10,6.050801e-10,3.2332878e-16,1.6278554e-10,9.466493e-12,2.0260416e-10,1.0
292,5,Class 5,5,Class 5,1,3.5187266e-11,3.1697366e-12,6.8516243e-13,1.8070773e-09,1.3079243e-10,0.99999857,9.280426e-08,1.2822196e-06
293,7,Class 7,7,Class 7,1,1.29500926e-08,2.8271751e-11,9.373002e-10,6.783981e-11,4.813599e-08,7.456515e-08,1.8070796e-09,0.9999999
294,7,Class 7,7,Class 7,1,5.991044e-08,2.2941913e-13,8.443381e-11,9.4664745e-12,1.4519239e-09,3.1697407e-12,1.8433008e-13,0.9999999
295,7,Class 7,7,Class 7,1,2.249106e-09,6.1111407e-12,3.867563e-08,4.3794333e-11,5.505054e-13,1.3079261e-10,6.783982e-11,1.0
296,7,Class 7,7,Class 7,1,1.843301e-13,1.178205e-11,4.4672323e-15,1.0613517e-12,3.9844342e-14,7.60599e-12,8.4433814e-11,1.0
297,7,Class 7,7,Class 7,1,1.8070779e-09,2.546776e-12,3.553818e-13,6.7169785e-09,5.4506816e-11,6.650643e-07,3.449571e-07,0.9999989
298,7,Class 7,0,Class 0,0,0.74771553,0.000546578,1.6486427e-05,0.0008466769,3.9560124e-05,0.000118146854,0.00035284684,0.25036415
299,7,Class 7,7,Class 7,1,5.4506875e-11,2.0462499e-12,4.9100936e-12,3.1697412e-12,4.3794333e-11,3.1697412e-12,3.553815e-13,1.0
300,7,Class 7,7,Class 7,1,6.783982e-11,5.505054e-13,2.2941916e-13,2.8553744e-13,6.8516465e-13,2.8553744e-13,1.3209717e-12,1.0
301,7,Class 7,7,Class 7,1,2.249106e-09,3.5538285e-13,1.1899567e-13,1.1665716e-09,3.5538285e-13,2.0462499e-12,1.4519269e-09,1.0
302,7,Class 7,7,Class 7,1,7.60599e-12,3.9844342e-14,9.560877e-14,1.0826275e-16,6.1111407e-12,7.681838e-14,2.5721761e-14,1.0
303,7,Class 7,7,Class 7,1,9.560914e-14,2.9416587e-19,5.058477e-18,2.271539e-11,7.681853e-14,2.0462499e-12,3.589275e-15,1.0
304,7,Class 7,7,Class 7,1,1.2950094e-08,2.2941916e-13,6.1111407e-12,7.681853e-14,1.6440887e-12,3.5538217e-13,9.656276e-16,1.0
305,7,Class 7,0,Class 0,0,0.9322769,1.6680612e-07,1.07682716e-07,5.585313e-08,1.6515896e-05,1.8517123e-06,0.00022818978,0.0674762
306,7,Class 7,7,Class 7,1,1.1665716e-09,1.8433046e-13,4.9101027e-12,8.443398e-11,1.05087196e-10,1.825104e-11,1.0613537e-12,1.0
307,7,Class 7,7,Class 7,1,2.799255e-09,6.050801e-10,3.483982e-09,1.4810324e-13,4.3794413e-11,1.05087196e-10,3.5538217e-13,1.0
308,7,Class 7,7,Class 7,1,2.2715387e-11,1.0404937e-08,1.307926e-10,9.373002e-10,2.7992546e-09,1.1665715e-09,5.991044e-08,0.9999999
309,7,Class 7,7,Class 7,1,2.8838435e-15,3.2332878e-16,5.671407e-19,5.671407e-19,2.9416587e-19,2.9709995e-21,6.91996e-15,1.0
310,0,Class 0,0,Class 0,1,0.93249565,9.60676e-07,2.3281894e-08,1.6850941e-09,2.8976883e-08,1.0664449e-05,6.201703e-07,0.06749206
311,7,Class 7,7,Class 7,1,1.4957988e-15,2.9126078e-17,2.8838435e-15,1.8433046e-13,4.4231147e-13,6.172095e-14,2.5978315e-16,1.0
312,5,Class 5,5,Class 5,1,2.0462473e-12,1.1899551e-13,3.2013526e-14,2.7992513e-09,2.5216243e-10,0.9999987,1.0404925e-08,1.2822186e-06
313,7,Class 7,7,Class 7,1,3.1074542e-08,3.483981e-09,1.4375878e-07,1.627855e-10,1.15505166e-07,3.483981e-09,1.1782069e-11,0.99999976
314,0,Class 0,0,Class 0,1,0.9976267,2.737731e-05,0.002177951,3.8202797e-06,4.2831826e-07,9.258414e-08,5.9178114e-06,0.00015763543
315,5,Class 5,2,Class 2,0,1.5988275e-05,0.24279933,0.58261126,0.00014260349,9.205866e-05,0.017573293,2.4766667e-05,0.15674068
316,7,Class 7,7,Class 7,1,1.7892332e-07,9.466473e-12,9.466473e-12,6.78398e-11,2.0260411e-10,1.1665713e-09,1.3079259e-10,0.99999976
317,7,Class 7,7,Class 7,1,8.277453e-07,3.9061282e-10,3.9061282e-10,1.1782041e-11,2.855372e-13,3.5538188e-13,6.17209e-14,0.99999917
318,7,Class 7,7,Class 7,1,0.0027097822,3.0990282e-08,1.4479897e-09,1.0480243e-10,2.0005972e-08,4.8484383e-10,6.83308e-13,0.99729025
319,7,Class 7,7,Class 7,1,5.2905183e-05,1.2949395e-08,6.650291e-07,4.8613497e-10,3.4493885e-07,6.716623e-09,2.2489846e-09,0.999946
320,7,Class 7,7,Class 7,1,2.3170743e-15,1.4957988e-15,1.4957988e-15,2.2941916e-13,7.7584443e-16,3.589262e-15,1.0719357e-14,1.0
321,7,Class 7,7,Class 7,1,6.7169856e-09,3.2013566e-14,8.5275976e-13,1.8251007e-11,2.2715345e-11,5.4506875e-11,2.249106e-09,1.0
322,7,Class 7,7,Class 7,1,7.681838e-14,2.0462499e-12,1.466406e-11,6.233657e-16,1.6604873e-14,4.4672323e-15,9.65624e-16,1.0
323,7,Class 7,7,Class 7,1,0.1742698,1.1475622e-05,0.0003056816,0.01261327,5.952203e-06,0.006542281,3.42721e-05,0.80621725
324,7,Class 7,7,Class 7,1,4.3794333e-11,5.5599416e-15,8.612654e-15,3.589262e-15,2.006033e-08,4.959058e-14,2.3170743e-15,1.0
325,7,Class 7,7,Class 7,1,3.945092e-12,3.589262e-15,2.5978315e-16,5.5599416e-15,2.2941916e-13,4.4231147e-13,1.6440887e-12,1.0
326,7,Class 7,7,Class 7,1,2.5467837e-12,6.919987e-15,6.172095e-14,5.4506875e-11,2.3170743e-15,3.5538217e-13,1.2018255e-15,1.0
327,7,Class 7,7,Class 7,1,3.8675555e-08,4.861612e-10,2.5216323e-10,1.8251007e-11,1.466406e-11,1.2950094e-08,4.861612e-10,1.0
328,0,Class 0,7,Class 7,0,0.019039795,0.00029787762,0.0021346842,1.0073577e-06,0.0007147751,3.0084875e-06,6.50306e-07,0.9778081
329,7,Class 7,7,Class 7,1,9.185895e-06,2.226193e-07,0.0003045422,6.6485563e-07,1.7886703e-07,5.989158e-08,3.9049017e-10,0.99968517
330,7,Class 7,7,Class 7,1,1.1665716e-09,3.945092e-12,8.443398e-11,1.3079261e-10,4.4231147e-13,9.466493e-12,1.1899567e-13,1.0
331,7,Class 7,7,Class 7,1,2.0462499e-12,1.3341423e-14,1.611779e-08,6.851634e-13,3.945092e-12,2.3170743e-15,2.3170743e-15,1.0
332,5,Class 5,5,Class 5,1,2.4718572e-06,2.0058584e-08,3.867219e-08,9.279631e-08,1.2948967e-08,0.999913,2.4718572e-06,8.1950086e-05
333,7,Class 7,7,Class 7,1,1.8251034e-11,1.481032e-13,4.467231e-15,4.423122e-13,1.3209713e-12,6.851645e-13,2.7716152e-07,0.99999976
